"code","description"
G000000492          ,Plastic Scrubber
G000000493          ,Plastic Spoon Big
G000000494          ,Plastic Tray 35x25 Gold
G000000495          ,Please Immediately Handover To Neurology
G000000496          ,PNDT Act Register
G000000497          ,Polish SS
G000000498          ,Polynet Envelope 12x10
G000000499          ,Polynet Envelope 16x12
G000000500          ,Polynet Envelope 18x14
G000000501          ,Post Angiography /Peripheral Angioplasty Order
G000000502          ,Post Operative Complication Monitoring
G000000503          ,Post Operative Order
G000000504          ,Post Tick Color
G000000505          ,Pre And Post Blood Transfusion Record
G000000506          ,Pre Angiography/Angioplasty Checklist
G000000507          ,Pre Employment Health Check Up Form
G000000508          ,Pre Hospital Care Record
G000000509          ,Pre Operative Checklist
G000000510          ,Precure H Tablet
G000000511          ,Prescription Pad Small
G000000512          ,Procedure Safety Checklist
G000000513          ,Proximity Access Cards
G000000514          ,PTCA Register
G000000515          ,Punching Machine 480
G000000516          ,Punching Machine 500
G000000517          ,Punching Machine 700
G000000518          ,Punching Machine 800
G000000519          ,Radiology Investigation Checklist
G000000520          ,Radium Sticker Tape 025
G000000521          ,Reaction Card
G000000522          ,Received Log Register
G000000523          ,Record Keeping ET
G000000524          ,Record Keeping ST
G000000525          ,Recovery Criteria
G000000526          ,Red Ribbon 1
G000000527          ,Refer Book
G000000528          ,Refund/Discount
G000000529          ,Register 100 Page
G000000530          ,Register 200 Page
G000000531          ,Register 300 Page
G000000532          ,Register 400 Page
G000000533          ,Reintibution Report
G000000534          ,Renal Diet
G000000535          ,Requisition Slip
G000000536          ,Risk For CT Scan Gujarati
G000000537          ,Room Spray
G000000538          ,Rubber Band Nyalon Big 500 GM
G000000539          ,Rubber Gloves
G000000540          ,Rubber Gloves Big
G000000541          ,Safety Cone
G000000542          ,Safety Cone Chain
G000000543          ,Safety Gogles
G000000544          ,Salt For RO Plant
G000000545          ,Sand Bag 0.5 KG
G000000546          ,Sand Bag 1 KG
G000000547          ,Sand Bag 2 KG
G000000548          ,Scissor Big
G000000549          ,Scissor For Gauze Cutting
G000000550          ,Scissor Small
G000000551          ,Scotch Brite
G000000552          ,Seal Cover Plastic 6x9
G000000553          ,Sealing Wax
G000000554          ,Seniqube
G000000555          ,Seropositive Register
G000000556          ,Sgeezee SS
G000000557          ,Sharp Container BD
G000000558          ,Sharpner
G000000559          ,Sheet Protector A4 Thick
G000000560          ,Shoes Nursing Female
G000000561          ,Shoes Nursing Male
G000000562          ,Short Wave Diathermy
G000000563          ,Simple Dustbin
G000000564          ,Sing Board
G000000565          ,SLR 5L
G000000566          ,Smiley Ball
G000000567          ,Smiley Pen With Stand
G000000568          ,Soft Broom
G000000569          ,Source Sticker
G000000570          ,Spray Bottle For Housekeeping
G000000571          ,Stamp Pad
G000000572          ,Stamp Pad Ink
G000000573          ,Stapler Big HP 45
G000000574          ,Stapler HD 10
G000000575          ,Stapler Pin 10
G000000576          ,Stapler Pin Big
G000000577          ,Stapler Pin Remover
G000000578          ,Steam Steriliaer Register
G000000579          ,Steel Clip Board
G000000580          ,Steel Name Plate
G000000581          ,Steel Scale Big
G000000582          ,Sticker For Blood Sample Collection
G000000583          ,Sticker Sheet A4 Colour Oddy
G000000584          ,Sticker Sheet A4 Desmet
G000000585          ,Sticker Sheet A4 Glossy Paper
G000000586          ,Sticker Sheet A41
G000000587          ,Sticker Sheet A418
G000000588          ,Sticker Sheet A424
G000000589          ,Stroke Multicolor 3 Fold 4 Color Broucher
G000000590          ,Suggestion Box
G000000591          ,Surf Powder
G000000592          ,Surgical Prophylaxis Monitring
G000000593          ,T Brush Hard
G000000599          ,Tea Cup 100 ML
G000000600          ,Telephone Diary
G000000601          ,Temparary ID Card
G000000602          ,Temporary ID Card Holder
G000000603          ,Thermometer Cell
G000000604          ,Tie Pin Big 12
G000000605          ,Tissue Paper Large
G000000606          ,TMT Register
G000000607          ,To Be Field Case Of Medico Legal Patient
G000000608          ,Toilet Brush
G000000609          ,Toilet Pump
G000000610          ,Torch Eveready
G000000611          ,Torch Eveready Big
G000000612          ,Transfer Checklist
G000000613          ,Tray Plastic No 102
G000000614          ,Tray Plastic No 103
G000000615          ,Treatment Sheet
G000000616          ,Tub Squate Plastic 808
G000000617          ,U Clip Big
G000000618          ,U Clip Small
G000000619          ,U Pin Big 35 MM
G000000620          ,U Pin Small 26 MM
G000000621          ,Ultrasonic Clining Register
G000000622          ,Umbrella Big
G000000623          ,Umbrella Medium
G000000624          ,Uniray Coat Apron 0.5MM BP 60x110 Litelead
G000000625          ,Uniray Double Sided Apron Lightgreen Optixx
G000000626          ,Uniray Double Sided Apron Litegreen Optixx W/G-60 L-12
G000000627          ,Uniray Gonad Shield Litelead Adult 1.0 MM
G000000628          ,Uniray Head Shield Litegreen 0.25 MM
G000000629          ,Uniray Protective Eyewear 075-05 MM
G000000630          ,Uniray Shield Litelead Universal 0.5 MM
G000000631          ,"Uniray Skirt Lightgreen Optixx (L-53, W-192)"
G000000632          ,"Uniray Skirt Lightgreen Optixx (L-57, W-201)"
G000000633          ,"Uniray Skirt Lightgreen Optixx (L-63, W-192)"
G000000634          ,Uniray Thyroid Shield Lightgreen Model Universal 0.5 MM
G000000635          ,"Uniray Vest Lightgreen Optixx (L-57, W-60)"
G000000644          ,Visiting Card For Blood Sample Collection
G000000645          ,Visiting Card For Doctors
G000000646          ,Visiting Card For Employee
G000000647          ,Visiting Card Holder
G000000648          ,Visiting Card Holder Big
G000000649          ,Visitor Pass
G000000650          ,Vital Sign And Intake Output Chart
G000000651          ,Vulnerable Patient Assesment And Care Form
G000000652          ,Walker Folding Imported
G000000653          ,Walker Folding Indian
G000000654          ,Ward Dispatch Register
G000000655          ,Wash Besion Stand With MS Base
G000000656          ,Washer Disinfection Cleaning Register
G000000657          ,Water Bottle
G000000658          ,Water Jar 6L
G000000659          ,White Board 1.5x2
G000000660          ,White Board 2x3
G000000661          ,White Board 3x4
G000000662          ,White Label Sticker No 3
G000000663          ,White PVC Card 30 MIL Zebra
G000000664          ,Window Washer
G000000665          ,Wiper
G000000666          ,Wiper 24
G000000667          ,Wringer Trolly
G000000668          ,X Ray Envelope 12.5X15.5
G000000669          ,X Ray Envelope 8.5X10.5
G000000670          ,X Ray Envelope 9.5X12.5
G000000671          ,X Ray Lead Partition
G000000672          ,X Ray Register
G000000673          ,X Ray Veiwbox LED 2 Film
G000000674          ,X Ray View Box 1 Film
G000000675          ,X Ray View Box 1 Film Max Care
G000000676          ,X Ray View Box 2 Film
G000000677          ,X Ray View Box 2 Film Max Care
G000000678          ,X Ray View Box 2 Film Standard
G000000679          ,Yellow Duster
G000000680          ,Zip Lock Cover 4x6 For Pathology
G000000689          ,Nozzle Spray Plastic
G000000690          ,Eye Cover Adult
G000000691          ,Sticker Accord
G000000692          ,Sticker Synergy
G000000693          ,Sketch Pen Colour Mini
G000000694          ,Stretcher Sheet Linen
G000000695          ,Rubber Stamp For Date
G000000704          ,Kidney Tray 10 Plastic
G000000705          ,Zip Pouch 5X7 PVC Transparent
G000000706          ,Refrigerator 308L LG Model Gl T322RPZY P.Z
G000000707          ,Vaccination Card
G000000708          ,White Board Stand
G000000709          ,MK 6 Cleaner 5L
G000000710          ,Trymat Paper
G000000719          ,TR101 Cleaner 5L
G000000720          ,Power Adapter 12VDC 2AMP
G000000721          ,Cup For Patient
G000000722          ,Beaker 100 ML
G000000723          ,Aluminum Handle
G000000724          ,Ot Plastic Sheet 50X48
G000000725          ,Ot Towel Simple 75X51
G01100000000000002MA,Mask Holding Strips
G01100000000000002QT,Jar Plastic 3000 ML
G01100000000000002TN,Plastic Thread
G012000000000000020B,Garbage Bag Yellow 34x40 1KG
G01200000000000002EY,Garbage Bag Black 34x40 1KG
G01200000000000002HU,Garbage Bag Blue 34x40 1KG
G01200000000000002YN,MK 3 Fresh 5L
G02300000000000002O6,Visitor Gate Pass
G02300000000000002RY,Barcode Label 50MMx25MM
G02300000000000002WL,Barcode Printer Ribbon
G02300000000000002X6,Barcode Label 34MMx25MM
G02300000000000002YC,Paper Tray Music 555
G023000000000002N1  ,Paper Shreder Machine
I000000001          ,Attendance Device Biometrix AUF 100
L000000005          ,Hole Sheet 36x36 Round Hole
L000000006          ,IITV Cover Set
L000000007          ,Jogusu Scrub Suit XXL
L000000008          ,Linen Draw Sheet
L000000009          ,Lithotomy Surgery Lilon Towel
L000000010          ,Mattress Cover Blue 78x36x4
L000000011          ,Pillow
L000000012          ,Pillow Cover Blue
L000000013          ,Plastic Gown For OT XXXL
L000000014          ,Scrub Shut Large Jogusu
L000000015          ,Towel Large
L000000016          ,Towel Medium
L000000017          ,White Cloth
L000000018          ,Britex Soft Fab
M000000001          ,Adaptor 5AMP
M000000002          ,Adjustable Bedside Table
M000000003          ,Aluminium Pipe
M000000004          ,Apron Plastic Gray
M000000005          ,AQ 1937 Ajanta Wall Clock
M000000006          ,Beaker 1000 ML
M000000007          ,Beaker 250 ML
M000000008          ,Bed Side Locker NH Type 6060
M000000009          ,Bundle Note Counting Machine Model Supertech In Desktop Infre
M000000010          ,Chair Plastic
M000000011          ,Cool Pack Large
M000000012          ,Cool Pack Small
M000000013          ,Cupboard 4 Feet
M000000014          ,Cupboard 5.5 Small
M000000015          ,Cupboard 7.5 Big
M000000016          ,Cupboard 7.5 Double Big
M000000017          ,Deep Freezer 300L Model Chfdd300Dgsw19Gc000880 Blue Star
M000000018          ,Dispenser For Paper Cup
M000000019          ,Ear Plug National
M000000020          ,Ear Plug Swan
M000000021          ,Electric Kettle 1.2L HD9303 Philips
M000000022          ,Electric Kettle Prestige
M000000023          ,Humidifier Bottle S Hook
M000000024          ,Kitchen Queen Basket
M000000025          ,Medical Bed Side Stool SS Top
M000000026          ,Medical Foot Step Double MS
M000000027          ,Nail Cutter N129
M000000028          ,Que Manager
M000000029          ,Rack 6x4x1.5
M000000030          ,Rack Metal 3x3x1.5
M000000031          ,Rack Metal 5x3x1.5
M000000032          ,Rack Metal 6x3x1.5
M000000033          ,Raincoat XL
M000000034          ,Raincoat XXL
M000000035          ,Refrigerator 190L LG Model Gl B201apzx P.Z
M000000036          ,Refrigerator 50L Gem Ref No Mo Grdn 70dgwc Sr.No.190100042
M000000037          ,Refrigerator 50L LG Ref No 45L 051Ssw Model Gl051Ssw SW
M000000038          ,Restrain Belt Set
P000000004          ,Cap AB Phylline 100 MG
P000000005          ,Cap Aerocort (30 Cap)
P000000006          ,Cap Afogatran 110 MG
P000000007          ,Cap Afogatran 150 MG
P000000008          ,Cap Altraday
P000000009          ,Cap Ampoxin 500 MG
P000000010          ,Cap Angispan TR 2.5 MG
P000000019          ,Cap Betacap Plus 10 MG
P000000020          ,Cap Betacap Plus 5 MG
P000000021          ,Cap Betacap TR 20 MG
P000000022          ,Cap Betacap TR 40 MG
P000000023          ,Cap Bio D3 Fem
P000000024          ,Cap Bio D3 Plus
P000000025          ,Cap Bio D3 Strong
P000000034          ,Cap Clindatec 300 MG
P000000035          ,Cap Clopilet A 150 MG
P000000036          ,Cap Clopilet A 75 MG
P000000037          ,Cap Clopitab A 75 MG
P000000038          ,Cap Clopitorva 10 MG
P000000039          ,Cap Clopitorva 20 MG
P000000040          ,Cap CoQ
P000000049          ,Cap D Rise 60 K
P000000050          ,Cap Dabigat 110 MG
P000000051          ,Cap Dabigat 150 MG
P000000052          ,Cap Dabigat 75 MG
P000000053          ,Cap Dalacin C 300 MG
P000000054          ,Cap Danogen 100 MG
P000000055          ,Cap DDR 30 MG
P000000064          ,Cap Doxy-1 L-Dr Forte
P000000065          ,Cap Dulane 30 MG
P000000066          ,Cap Duovir N
P000000067          ,Cap Duzela 20 MG
P000000068          ,Cap Duzela 30 MG
P000000069          ,Cap Duzela M 20 MG
P000000070          ,Cap E Cod Plus
P000000079          ,Cap Efavir 200 MG (30 Cap)
P000000080          ,Cap Eido Fe
P000000081          ,Cap Enterogermina
P000000082          ,Cap Enuff 100 MG
P000000083          ,Cap Esoz D 20 MG
