"code","description"
00152,"1.Inj.MEXON Gold or Meaxon Plus one ampoule/IM/every alternate day - Total of 3 injections over a period of one week . after that Tab. Neurorexforte one tablet once daily after lunch for 2 months --- Tab. UPRISE D3 60K one tablet once weekly after breakfast for 12 weeks and then once monthly for 8 months, 

---
continue Tab.Rosuvas F 10 mgs"
00153,"Tab. Thyroxine 75mcg+12.5mcg once in the morning daily in empty stomach
Cap D-Rise 60k units once a week in the morning in empty stomach- an hour after thyroxine intake.
Cap Megaza 1mg once daily after breakfast for a month.
"
00154,stomach injury
00155,"Tab Galusmet 50/500 1-0-1 after food
Tab Cilacar 10 1-0-0 after food
Tab Urimax 0.4 0-0-1 after food
Tab Atorva 5 mg 0-0-1 after food 
Tab Ecosprin 75 mg 0-1-0 after food 

Tab Evion LC 0-0-1 after food x 2 weeks
"
00156,"Recheck BP atleast 3 readings and inform -will decide careplan based on it
-- 
1.Inj.MEXON Gold or Meaxon Plus one ampoule/IM/every alternate day - Total of 3 injections over a period of one week . after that Tab. Neurorexforte one tablet once daily after lunch for 2 months --- Tab. UPRISE D3 60K one tablet once weekly after breakfast for 12 weeks and then once monthly for 8 months,"
00157,"Strict diet and regular exercise
need to rule out LADA 
Meds as below
Review with results


Rx

TAb Sitared M XR 50/500 1-0-1 after food
Tab MEGA 3 once daily after dinner 
Tab. FILICITA OD
"
00158,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. NEUROBION FORTE take one tablet after lunch for 1 month
3. T. UPSURGE D3 60K iu ., take one tablet after food weekly once for 8 weeks. there after monthly once for 8 months. 
"
00159,"1. continue Hypothyroid medication as advised 
2. Continue Vit B12 injections atleast 6 as advised by another Dr whom he had seen few weeks ago, also continue Vit D supplementation"
00160,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. NEUROBION FORTE take one tablet after lunch for 1 month
3. T. UPSURGE D3 60K iu ., take one tablet after food weekly once for 8 weeks. there after monthly once for 8 months.
4. T. ATORVASTATIN 10MG take one tablet after dinner ., to continue
5. T. TELMA 40MG take one tablet after breakfast. to continue
6. Physical training / weight management/ medication compliance.
7. Daily sunlight exposure 20minutes
"
00161,"1. WEIGHT MANAGEMENT/ HEALTHY LIFESTYLE
2. T. UPSURGE D3 60K iu ., take one tablet after food weekly once for 8 weeks.
3. OBSGYNECOLOGIST OPINION"
00162,Tab.UPRISE D3 60K one tablet once weekly after breakfast for 8 weeks and then once monthly for next 10 months.
00163,"continue the medication as given by the obsgynecologist
to review with the dermatologist for acne and facial hair management locally only after discussing with the gynecologist"
00164,"1. Tab. Neurorexforte one tablet once daily after lunch for 2 months 
 --- 
Tab. UPRISE D3 60K one tablet once weekly after breakfast for 8 weeks and then once monthly for 12 months, 
----
continue her regular medication -Thyroxine 50 mcg"
00165,"1.Inj.MEXON Gold or Meaxon Plus one ampoule/IM/every alternate day - Total of 3 injections over a period of one week . 
 --- 
2. Tab. UPRISE D3 60K one tablet once monthly after breakfast for 12 months, 
3.Review if no better"
00166,"1. T. MEFTHAL SPAS take one tablet after food twice a day at the time of menses.
2. T. NEUROBION FORTE take one tablet after lunch for 1 month
3. T. UPRISE D3 60K iu ., take one tablet after food weekly once for 8 weeks. there after monthly once for 8 months. 
4. Obsgynecologist opinion 
"
00167,"1. T. TELMA 20MG OD AFTER BREAKFAST TO CONTINUE.
2. BP MONITERING AND THE CHART TO BE UPDATED
3. PHYSICAL TRAINER COUNSELLING 
4. WEIGHT MANAGEMENT/ NUTRITIONIST COUNSELLING"
00168,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. NEUROBION FORTE take one tablet after lunch for 1 month
3. NUTRITIONIST / PHYSICAL TRAINER COUNSELLING
4. OBSGYNECOLOGIST OPINION"
00169,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. NEUROBION FORTE take one tablet after lunch for 1 month.
3. NUTRITIONIST/PHYSICAL TRAINER CONSULTATION
"
00170,"TAB NOVASTAT TG 10 ( 0-0-1 ) * TO CONTINUE
TAB TELMA 40 0-0-1 * TO CONTINUE
CAP MEGA 3 1-0-0 * 3 MONTHS
TAB MATILDA FORTE 1-0-0 * 3 MONTHS
INJ NERVIJEN 1 AMP IM ONCE A WEEK FOR 4 WEEKS"
00171,"STOP B12 SUPPLEMENTS
CAP D RISE 60 K ONCE A WEEK FOR 6 WEEKS
TAB TAZLOC AM 40/5 1-0-0 * TO CONTINUE
TAB ROZAVEL A TO CONTINUE
"
00172,"1. STOP GLYKIND -M and START TAB. GLYCOMET SR 500 mgs one tablet once daily after food till review. 
---
2. Start Tab. Rozavel 10 mgs one tablet once daily after dinner till review 
----
3.Inj.MEXON Gold or Meaxon Plus one ampoule/IM/every alternate day 
Total of 3 injections over a period of one week . after that Tab. Neurorexforte one tablet once daily after lunch for 2 months 
 --- 
4.Tab. UPRISE D3 60K one tablet once weekly after breakfast for 12 weeks and then once monthly for 8 months,"
00173,"Check BP in the morning and at night for atleast 3 days -6 readings over a period of one week and review with follow up appointment after that
----------------------------------------------

1.Inj.MEXON Gold or Meaxon Plus one ampoule/IM/every alternate day - Total of 3 injections over a period of one week after that Tab. Neurorexforte one tablet once daily after lunch for 2 months 
 --- 
Tab. UPRISE D3 60K one tablet once weekly after breakfast for 6 weeks and then once monthly for 8 months,"
00174,"REVIEW WITH REPORTS 

TAB FOLVITE 5 MG ONCE DAILY AFTER BREAKFAST FOR 3 MONTHS"
00175,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. ADJUVANEX D take one tablet after lunch for 1 month
3. T. UPSURGE D3 60K iu ., take one tablet after food weekly once for 8 weeks. there after monthly once for 8 months. 
"
00176,"1. Tab.Rosuvas or Rozavel or Roseday 10mgs one tablet once daily after dinner till review
2. continue thyroxine medication- compliance advised
3. Diabetic medications- need to be uptitrated based on Endocrinology review"
00177,"1,Continue his regular medications as of now
2. Blood tests and review"
00178,"1.Inj.MEXON Gold or Meaxon Plus one ampoule/IM/every alternate day - Total of 3 injections over a period of one week . after that Tab. Neurorexforte one tablet once daily after lunch for 2 months --- Tab. UPRISE D3 60K one tablet once weekly after breakfast for 8 weeks and then once monthly for 12 months, 
---
Check BP readings - morning and night - minimum 2 readings over a period of one week and f/u 
--"
00179,"continue Tab.Rosuvas 10mgs once daily at night after dinner
Tab. Uprise d3 60 k once monthly after breakfast for next 8 months
Tab. MEAXON PLUS or WINAXON PLUS or NEUROSTAR C1 
one tablet IM every alternate day over a period of 1 week- 3 injections in total"
00180,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. ADJUVANEX D take one tablet after lunch for 1 month
3. OBSGYNECOLOGIST OPINION"
00181,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. ADJUVANEX D take one tablet after lunch for 1 month
3. T. UPSURGE D3 60K iu ., take one tablet after food weekly once for 8 weeks. there after monthly once for 8 months. 
4. T. FERMUS XT take one tablet before food x 1 month
5. T. MAGNIS 400mg take one tablet after food x 1 month
6. T. NAXDOM 250MG take one tablet after food during the headache episodes.
ANEMIA TO BE EVALUATED 
TSH shall be repeated
"
00182,"1.Inj.MEXON Gold or Meaxon Plus one ampoule/IM/every alternate day - Total of 3 injections over a period of one week . after that Tab. Neurorexforte one tablet once daily after lunch for 2 months 
--- 
Tab. UPRISE D3 60K one tablet once weekly after breakfast for 8 weeks and then once monthly for 10 months, 
---
continue with Diabetic medications as before"
00183,"Tab. Gabapin NT 200/10 one tablet once daily after dinner at night for 2 weeks and review
"
00184,"Rx
Tab Amaryl 2 mg 1-0-0 30 min before food ( Glimipride )
Tab Istavel 100 mg 0-0-1 after food ( sitagliptin ) 
Tab Novatat TG 10 0-0-1 after food
Tab Mega 3 0-0-1 after food 
Tab Telma 40 1-0-0 after food 
Tab Matilda Forte 0-1-0 after food x 2 months 

Accuchek Insta Glucometer"
00185,"Rx
Tab Tazloc AM 40 1-0-0 after food

Tab Rozavel A 75/10 0-0-1 after food 

Tab D Rise 60 K Units 1/ week x 8 weeks

Tab Shelcal HD 0-1-0 after food"
00186,"1. EVALON CREAM LOCAL APPLICATION INSIDE VAGINA AT BED TIME , FOR 5DAYS IN A WEEK FOR 2 MONTHS .

2. CANDID B CREAM LOCAL APPLICATION TWICE A ADAY FOR 7 DAYS , MIXED WITH COCONUT OIL .

3. MENOEASE TAB I TAB DAILY FOR 1 MONTH ."
00187,APCOD SACHET 1 SACHET DAILY FOR 1 MONTH ( MIX IN WATER )
00188,"Rx

Inj Lantus 12 units at bed Time 
Tab Dapanorm Trio 1-0-0 after food
Tab Glizid M Xr 60/500 0--0-1 after food 
Tab Tonact TG 0-0-1 after food 
Tab Thyronorm 125 mcg 1-0-0 empty stomach
Tab D Rise 60 K Units 1/ week x 4 weeks then 1 / month 
Tab Hospit Plus 0-1-0 after food - intermittently

If any lows or FBS < 100 then reduce insulin dose by 2 units at a time"
00189,CONTINUE ALL PREGNANCY MEDICATIONS AS ADVISED
00190,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. ADJUVANEX D take one tablet after lunch for 1 month
3. T. THYRONORM 50MCG take one tablet before food in the morning 
"
00191,"1. If BP persistently at 100/70 then reduce Amlong 5mgs to 2.5 mgs a day 
2. continue storvas and seloken XL 
---
3.Tab.Bandyplus one tablet tonight after dinner and one tablet after 
one week- Total 2 tablets
"
00192,"Continue the Triolmezest, starpress, Minipress, atorva
--
REDUCE CARBOPHAGE XR 500mgs one tablet once daily after dinner
---
Tab. Zyloric 100 mgs one tablet once daily after dinner for 3 months and review
( Take Naproxen medication with antacid as discussed for the for the first 3 days )
---
Tab. Neurorexforte one tablet once daily after dinner for 3 months"
00193,"1. T. ADJUVANEX D take one tablet after lunch for 1 month
2. T. UPSURGE D3 60K iu ., take one tablet after food weekly once for 8 weeks. there after monthly once for 8 months. 
3. T. QUOGRESS take one tablet after dinner for 1 month
4. should repeat urine routine examination after 1 month 
5. vitamin d3, b12 after 3 months
6. Nutrition and physical training 
"
00194,"1.Inj.MEXON Gold or Meaxon Plus one ampoule/IM/every alternate day - Total of 3 injections over a period of one week . after that Tab. Neurorexforte one tablet once daily after lunch for 2 months --- Tab. UPRISE D3 60K one tablet once weekly after breakfast for 12 weeks and then once monthly for 8 months,"
00195,"1. T. RANTAC 150MG take one tablet 1 hour before bed time for 1 week
2. T. PANTOCID DSR take one tablet 30 minutes before breakfast for 1 week
3. T. NEUROBION FORTE take one tablet after lunch for 1 month
4. T. UPSURGE D3 60K iu ., take one tablet after food monthly once for 8 months. 
REVIEW WITH OLD MRI REPORTS ,
VITAMIN D3, VITAMIN B12 AFTER 1 MONTH 
NUTRITION AND PHYSICAL TRAINING 
"
00196,"1. T. ADJUVANEX D take one tablet after lunch for 1 month
2. T. UPSURGE D3 60K iu ., take one tablet after food weekly once for 8 weeks. there after monthly once for 8 months. 
3. SYRUP CREMAFFIN take 10ml after dinner x 15 days
4. fiber rich diet 
5. plenty of water and probiotics
6. Nutritionist / physical trainer counselling"
00197,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. ADJUVANEX D take one tablet after lunch for 1 month
3. T. UPSURGE D3 60K iu ., take one tablet after food weekly once for 8 weeks. there after monthly once for 8 months. 
4. T. FERMUS XT take one tablet half an hour before lunch x 30 days
5. T. ROSUVASTATIN 10MG take one tablet after dinner x 30 days"
00198,"1. Tab. Neurorexforte one tablet once daily after lunch for 2 months 

2.Tab. UPRISE D3 60K one tablet once weekly after breakfast for 12 weeks and then once monthly for 8 months 

------------------------------------------------------
continue other regular medication till Endocrinology review"
00199,Stomach injury due to over eating
00200,"1) TAB YASMIN OD X 21 days. Start on day 3 of cycle for 3-6 cycles. 
2) APCOD SACHET 1 sachet in a glass of water OD X 30 days."
00201,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. ADJUVANEX D take one tablet after lunch for 1 month
3. T. UPSURGE D3 60K iu ., take one tablet after food weekly once for 8 weeks. there after monthly once for 8 months. 
4. T. QUOGRESS take one tablet after food x 1 month
5. T. CHYMORAL AP take one tablet after food twice a day x 7 days 
6. Bilateral arterial and venous doppler of the both lower limbs
7. SLEEP STUDY ASSESSEMENT
8. DIABETIC DIET/ NUTRITION AND PHYSICAL TRAINING
"
00202,"1. INJECTION MEAXON GOLD take one ampule intramuscularly over the Buttocks alternatively for 3 doses one dose per day over 1 week from a health care centre. 
2. T. ADJUVANEX D take one tablet after lunch for 1 month
3. T. UPSURGE D3 60K iu ., take one tablet after food weekly once for 8 weeks. there after monthly once for 8 months. 
4. T. FERMUS XT take one tablet before lunch x 30 days
5. T. QUOGRESS take one tablet after food x 30 days
 CONTINUE THE PREVIOUS MEDICATION AS ALREADY TAKING FOR HTN , DYSLIPIDEMIA.
6. NUTRITION / PHYSICAL TRAINING"
00203,"1) LEVOLIN AUTOHALER 2 PUFFS 1-1-1 X 10 DAYS.
2) BUDECORT AUTOHALER 2 PUFFS 1-0-1 X 10 DAYS.
3) TAB ALASPAN 1-0-1 X 5 DAYS
4) SYP MUCOLYTE 5ML 1-0-1 X 5 DAYS
5) TAB REFZIL O 1-0-1 
6) TAB BECOSULE 0-1-0 X 2 WEEKS
7) BETADINE GARGLE 1-0-1 X 5 DAYS
8) TAB PAN D 1-0-0 X 5 DAYS"
00204,"1.Inj.MEXON Gold or Meaxon Plus one ampoule/IM/every alternate day - Total of 3 injections over a period of one week . after that Tab. Neurorexforte one tablet once daily after lunch for 2 months 
--- 
Tab. UPRISE D3 60K one tablet once weekly after breakfast for 12 weeks and then once monthly for 8 months 

---
Selsun shampoo - Topical use once in 3 days for 1 month"
